repoName,login,week,a,d,c
0day1day/bap,edmcman,2012-08-12 0:00,51553,2727,35
0day1day/bap,edmcman,2012-08-19 0:00,18,13,1
0day1day/bap,edmcman,2012-08-26 0:00,287,253,13
0day1day/bap,edmcman,2012-09-02 0:00,813,333,11
0day1day/bap,edmcman,2012-09-09 0:00,539193,539792,17
0day1day/bap,edmcman,2012-09-16 0:00,510,274,10
0day1day/bap,edmcman,2012-09-23 0:00,219,83,6
0day1day/bap,edmcman,2012-09-30 0:00,969,364,14
0day1day/bap,edmcman,2012-10-07 0:00,1099,945,20
0day1day/bap,edmcman,2012-10-14 0:00,816,612,18
0day1day/bap,edmcman,2012-10-21 0:00,91,60,4
0day1day/bap,edmcman,2012-10-28 0:00,161,15,3
0day1day/bap,edmcman,2012-11-04 0:00,3,3,1
0day1day/bap,edmcman,2012-11-11 0:00,5,5,2
0day1day/bap,edmcman,2012-11-18 0:00,96,51,1
0day1day/bap,edmcman,2012-11-25 0:00,93122,90623,17
0day1day/bap,edmcman,2012-12-02 0:00,86,18,1
0day1day/bap,edmcman,2012-12-09 0:00,2,0,1
0day1day/bap,edmcman,2012-12-16 0:00,3687,3083,12
0day1day/bap,edmcman,2013-01-06 0:00,3,1,1
0day1day/bap,edmcman,2013-01-13 0:00,27,83,3
0day1day/bap,edmcman,2013-01-20 0:00,578,1384,22
0day1day/bap,edmcman,2013-01-27 0:00,1164,1898,25
0day1day/bap,edmcman,2013-02-03 0:00,56286,47777,34
0day1day/bap,edmcman,2013-02-10 0:00,364,433,11
0day1day/bap,edmcman,2013-02-17 0:00,334,283,7
0day1day/bap,edmcman,2013-02-24 0:00,52385,924,45
0day1day/bap,edmcman,2013-03-03 0:00,3652,12315,15
0day1day/bap,edmcman,2013-03-10 0:00,296,141,6
0day1day/bap,edmcman,2013-03-17 0:00,155,79,7
0day1day/bap,edmcman,2013-03-24 0:00,104,175,7
0day1day/bap,edmcman,2013-03-31 0:00,26,13,4
0day1day/bap,edmcman,2013-04-07 0:00,547,401,3
0day1day/bap,edmcman,2013-04-14 0:00,8,4,2
0day1day/bap,edmcman,2013-04-21 0:00,146,139,4
0day1day/bap,edmcman,2013-04-28 0:00,450,249,12
0day1day/bap,edmcman,2013-05-05 0:00,102,83,3
0day1day/bap,edmcman,2013-05-19 0:00,275,178,11
0day1day/bap,edmcman,2013-06-02 0:00,18,16,3
0day1day/bap,edmcman,2013-06-09 0:00,103,59,8
0day1day/bap,edmcman,2013-06-16 0:00,27,44,4
0day1day/bap,edmcman,2013-06-23 0:00,18,10,5
0day1day/bap,edmcman,2013-06-30 0:00,468,290,17
0day1day/bap,edmcman,2013-07-07 0:00,4445,2061,47
0day1day/bap,edmcman,2013-07-14 0:00,1001,641,38
0day1day/bap,edmcman,2013-07-21 0:00,1556,882,53
0day1day/bap,edmcman,2013-07-28 0:00,865,681,29
0day1day/bap,edmcman,2013-08-04 0:00,109,196,13
0day1day/bap,edmcman,2013-08-11 0:00,47,15,6
0day1day/bap,edmcman,2013-08-18 0:00,4,4,2
0day1day/bap,edmcman,2013-08-25 0:00,106821,90893,31
0day1day/bap,edmcman,2013-09-01 0:00,2539,1590,33
0day1day/bap,edmcman,2013-09-08 0:00,94,3614,17
0day1day/bap,edmcman,2013-09-15 0:00,761,2035,9
0day1day/bap,edmcman,2013-09-22 0:00,21,15,1
0day1day/bap,edmcman,2013-09-29 0:00,119,161,6
0day1day/bap,edmcman,2013-10-06 0:00,40,17,2
0day1day/bap,edmcman,2013-10-13 0:00,2318,3203,29
0day1day/bap,edmcman,2013-10-20 0:00,2,2,2
EchoTeam/ocaml-erlang-port,proger,2013-07-21 0:00,4,2,1
EchoTeam/ocaml-erlang-port,zaa,2013-05-05 0:00,5,5,2
EchoTeam/ocaml-erlang-port,ymn,2013-07-21 0:00,9,7,3
EchoTeam/ocaml-erlang-port,vlm,2010-02-14 0:00,1152,0,3
EchoTeam/ocaml-erlang-port,vlm,2010-10-10 0:00,1,1,1
EchoTeam/ocaml-erlang-port,vlm,2011-08-21 0:00,137,118,5
EchoTeam/ocaml-erlang-port,vlm,2012-01-22 0:00,14,3,2
EchoTeam/ocaml-erlang-port,lukyanov,2012-08-12 0:00,2270,2166,10
EchoTeam/ocaml-erlang-port,lukyanov,2012-08-19 0:00,7,4,1
EchoTeam/ocaml-erlang-port,lukyanov,2012-10-07 0:00,40,7,5
EchoTeam/ocaml-erlang-port,lukyanov,2012-12-16 0:00,70,68,2
ocamllabs/reagents,bluddy,2016-07-17 0:00,1,1,1
ocamllabs/reagents,sam142,2016-07-03 0:00,26,26,3
ocamllabs/reagents,philipdexter,2016-06-12 0:00,292,156,10
ocamllabs/reagents,kayceesrk,2015-08-16 0:00,1801,301,17
ocamllabs/reagents,kayceesrk,2015-08-23 0:00,1250,221,17
ocamllabs/reagents,kayceesrk,2015-08-30 0:00,91,32,6
ocamllabs/reagents,kayceesrk,2015-09-13 0:00,19,16,3
ocamllabs/reagents,kayceesrk,2015-09-20 0:00,723,144,6
ocamllabs/reagents,kayceesrk,2015-11-15 0:00,16,15,1
ocamllabs/reagents,kayceesrk,2016-02-21 0:00,17,2,1
ocamllabs/reagents,kayceesrk,2016-02-28 0:00,101,42,4
ocamllabs/reagents,kayceesrk,2016-05-29 0:00,5,6,1
ocamllabs/reagents,kayceesrk,2016-06-05 0:00,230,15,4
ocamllabs/reagents,kayceesrk,2016-07-31 0:00,11,5,2
ocamllabs/reagents,kayceesrk,2016-09-11 0:00,118,15,1
ocamllabs/reagents,kayceesrk,2016-09-18 0:00,1886,1742,6
mathiasbourgoin/SPOC,emillon,2016-06-12 0:00,15,15,1
mathiasbourgoin/SPOC,archonSTB,2016-06-19 0:00,11,12,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-02-09 0:00,39392,0,3
mathiasbourgoin/SPOC,mathiasbourgoin,2014-03-02 0:00,34,0,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-03-09 0:00,3958,3635,12
mathiasbourgoin/SPOC,mathiasbourgoin,2014-03-16 0:00,780,189,8
mathiasbourgoin/SPOC,mathiasbourgoin,2014-03-30 0:00,1,0,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-04-06 0:00,409,201,10
mathiasbourgoin/SPOC,mathiasbourgoin,2014-04-13 0:00,291,13,5
mathiasbourgoin/SPOC,mathiasbourgoin,2014-04-20 0:00,92,4,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-04-27 0:00,60,48,3
mathiasbourgoin/SPOC,mathiasbourgoin,2014-05-04 0:00,261,257,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-05-25 0:00,1741,1720,2
mathiasbourgoin/SPOC,mathiasbourgoin,2014-06-01 0:00,325,230,6
mathiasbourgoin/SPOC,mathiasbourgoin,2014-06-08 0:00,75,3,4
mathiasbourgoin/SPOC,mathiasbourgoin,2014-06-15 0:00,895,1460,9
mathiasbourgoin/SPOC,mathiasbourgoin,2014-06-22 0:00,130,63,10
mathiasbourgoin/SPOC,mathiasbourgoin,2014-07-06 0:00,53,16,1
mathiasbourgoin/SPOC,mathiasbourgoin,2014-07-13 0:00,537,298,2
mathiasbourgoin/SPOC,mathiasbourgoin,2014-09-21 0:00,1216,1003,4
mathiasbourgoin/SPOC,mathiasbourgoin,2014-09-28 0:00,2095,1833,5
mathiasbourgoin/SPOC,mathiasbourgoin,2014-10-05 0:00,3447,2509,10
mathiasbourgoin/SPOC,mathiasbourgoin,2014-10-19 0:00,493,556,3
mathiasbourgoin/SPOC,mathiasbourgoin,2014-10-26 0:00,399,141,2
mathiasbourgoin/SPOC,mathiasbourgoin,2014-11-23 0:00,139,19,2
mathiasbourgoin/SPOC,mathiasbourgoin,2014-12-14 0:00,12137,17131,6
mathiasbourgoin/SPOC,mathiasbourgoin,2014-12-21 0:00,853,1185,3
mathiasbourgoin/SPOC,mathiasbourgoin,2014-12-28 0:00,12,12,3
mathiasbourgoin/SPOC,mathiasbourgoin,2015-01-04 0:00,46,21,1
mathiasbourgoin/SPOC,mathiasbourgoin,2015-04-05 0:00,373,219,1
mathiasbourgoin/SPOC,mathiasbourgoin,2015-04-12 0:00,555,26,1
mathiasbourgoin/SPOC,mathiasbourgoin,2015-04-19 0:00,1757,1053,3
mathiasbourgoin/SPOC,mathiasbourgoin,2015-04-26 0:00,308,174,1
mathiasbourgoin/SPOC,mathiasbourgoin,2015-05-31 0:00,1745,1712,10
mathiasbourgoin/SPOC,mathiasbourgoin,2015-10-04 0:00,91,91,10
mathiasbourgoin/SPOC,mathiasbourgoin,2015-10-18 0:00,214,533,4
mathiasbourgoin/SPOC,mathiasbourgoin,2015-11-01 0:00,380,528,2
mathiasbourgoin/SPOC,mathiasbourgoin,2015-11-15 0:00,697,726,4
mathiasbourgoin/SPOC,mathiasbourgoin,2015-12-06 0:00,3,3,1
mathiasbourgoin/SPOC,mathiasbourgoin,2016-02-07 0:00,610,103,1
mathiasbourgoin/SPOC,mathiasbourgoin,2016-04-03 0:00,3,3,1
mathiasbourgoin/SPOC,mathiasbourgoin,2016-04-10 0:00,5,5,5
mathiasbourgoin/SPOC,mathiasbourgoin,2016-04-17 0:00,2,2,2
mathiasbourgoin/SPOC,mathiasbourgoin,2016-05-22 0:00,286,69,2
mathiasbourgoin/SPOC,mathiasbourgoin,2016-07-17 0:00,410,469,1
mathiasbourgoin/SPOC,mathiasbourgoin,2016-07-24 0:00,736,596,4
mathiasbourgoin/SPOC,mathiasbourgoin,2016-09-04 0:00,593,497,2
mathiasbourgoin/SPOC,mathiasbourgoin,2016-09-11 0:00,11177,11053,25
mathiasbourgoin/SPOC,mathiasbourgoin,2016-09-18 0:00,2,1,1
bobzhang/fan,ngunn,2013-10-27 0:00,2280,2185,6
bobzhang/fan,Hongbo-bb,2012-08-19 0:00,16,9,3
bobzhang/fan,Hongbo-bb,2012-08-26 0:00,2847,2361,7
bobzhang/fan,Hongbo-bb,2012-09-23 0:00,4951,491,3
bobzhang/fan,Hongbo-bb,2012-09-30 0:00,78073,56133,28
bobzhang/fan,Hongbo-bb,2012-10-07 0:00,129638,138764,37
bobzhang/fan,Hongbo-bb,2012-10-14 0:00,19638,18674,2
bobzhang/fan,Hongbo-bb,2012-10-21 0:00,276008,275799,17
bobzhang/fan,Hongbo-bb,2012-10-28 0:00,130664,142419,37
bobzhang/fan,Hongbo-bb,2012-11-04 0:00,47642,46047,16
bobzhang/fan,Hongbo-bb,2012-11-11 0:00,17016,15748,29
bobzhang/fan,Hongbo-bb,2012-11-18 0:00,8857,5010,19
bobzhang/fan,Hongbo-bb,2012-11-25 0:00,8933,7007,16
bobzhang/fan,Hongbo-bb,2012-12-02 0:00,10767,9900,28
bobzhang/fan,Hongbo-bb,2012-12-09 0:00,26357,19012,24
bobzhang/fan,Hongbo-bb,2012-12-16 0:00,14845,6840,21
bobzhang/fan,Hongbo-bb,2012-12-30 0:00,63532,50240,14
bobzhang/fan,Hongbo-bb,2013-01-06 0:00,18596,41897,20
bobzhang/fan,Hongbo-bb,2013-01-13 0:00,3563,4161,23
bobzhang/fan,Hongbo-bb,2013-01-20 0:00,1704,1418,22
bobzhang/fan,Hongbo-bb,2013-01-27 0:00,20365,18633,16
bobzhang/fan,Hongbo-bb,2013-02-03 0:00,1778,1634,9
bobzhang/fan,Hongbo-bb,2013-02-10 0:00,7526,7204,2
bobzhang/fan,Hongbo-bb,2013-02-17 0:00,2976,2802,7
bobzhang/fan,Hongbo-bb,2013-03-03 0:00,6280,5404,6
bobzhang/fan,Hongbo-bb,2013-03-10 0:00,6450,7699,20
bobzhang/fan,Hongbo-bb,2013-03-24 0:00,12384,15117,31
bobzhang/fan,Hongbo-bb,2013-03-31 0:00,54,67,1
bobzhang/fan,Hongbo-bb,2013-04-07 0:00,21391,15111,24
bobzhang/fan,Hongbo-bb,2013-04-21 0:00,918,960,6
bobzhang/fan,Hongbo-bb,2013-04-28 0:00,1708,2190,4
bobzhang/fan,Hongbo-bb,2013-05-05 0:00,12626,2989,5
bobzhang/fan,Hongbo-bb,2013-05-12 0:00,22768,14159,37
bobzhang/fan,Hongbo-bb,2013-05-19 0:00,20515,23266,23
bobzhang/fan,Hongbo-bb,2013-05-26 0:00,17343,17634,15
bobzhang/fan,Hongbo-bb,2013-08-25 0:00,1074,1054,2
bobzhang/fan,Hongbo-bb,2013-09-01 0:00,15582,17091,14
bobzhang/fan,Hongbo-bb,2013-09-08 0:00,8718,8699,39
bobzhang/fan,Hongbo-bb,2013-09-15 0:00,82653,127812,21
bobzhang/fan,Hongbo-bb,2013-09-22 0:00,68742,74589,9
bobzhang/fan,Hongbo-bb,2013-09-29 0:00,16662,16757,25
bobzhang/fan,Hongbo-bb,2013-10-06 0:00,8363,7080,24
bobzhang/fan,Hongbo-bb,2013-10-13 0:00,28540,18225,17
bobzhang/fan,Hongbo-bb,2013-10-20 0:00,15491,9429,40
bobzhang/fan,Hongbo-bb,2013-10-27 0:00,2453,2207,12
bobzhang/fan,bobzhang,2012-08-19 0:00,197446,19005,13
bobzhang/fan,bobzhang,2012-08-26 0:00,80514,80376,12
bobzhang/fan,bobzhang,2012-09-02 0:00,150716,55739,17
bobzhang/fan,bobzhang,2012-09-09 0:00,10740,25623,9
bobzhang/fan,bobzhang,2012-09-16 0:00,55316,28032,26
bobzhang/fan,bobzhang,2012-09-23 0:00,171578,291547,26
bobzhang/fan,bobzhang,2012-09-30 0:00,6892,7763,11
bobzhang/fan,bobzhang,2012-10-07 0:00,92249,93152,29
bobzhang/fan,bobzhang,2012-10-14 0:00,67068,102544,13
bobzhang/fan,bobzhang,2012-10-28 0:00,4335,3678,5
bobzhang/fan,bobzhang,2012-11-04 0:00,740,628,6
bobzhang/fan,bobzhang,2012-11-11 0:00,265,123,6
bobzhang/fan,bobzhang,2012-11-18 0:00,986,1044,1
bobzhang/fan,bobzhang,2012-11-25 0:00,324,258,6
bobzhang/fan,bobzhang,2012-12-02 0:00,2924,2579,3
bobzhang/fan,bobzhang,2012-12-09 0:00,2908,2233,17
bobzhang/fan,bobzhang,2012-12-16 0:00,910,1355,6
bobzhang/fan,bobzhang,2012-12-23 0:00,554,60,1
bobzhang/fan,bobzhang,2012-12-30 0:00,18175,28839,14
bobzhang/fan,bobzhang,2013-01-06 0:00,40033,14427,47
bobzhang/fan,bobzhang,2013-01-13 0:00,6175,6049,26
bobzhang/fan,bobzhang,2013-01-20 0:00,20171,19117,34
bobzhang/fan,bobzhang,2013-01-27 0:00,4820,1140,5
bobzhang/fan,bobzhang,2013-02-03 0:00,4798,5896,8
bobzhang/fan,bobzhang,2013-02-10 0:00,2903,4824,10
bobzhang/fan,bobzhang,2013-02-17 0:00,12075,11514,27
bobzhang/fan,bobzhang,2013-03-03 0:00,6972,6213,18
bobzhang/fan,bobzhang,2013-03-10 0:00,5768,3862,17
bobzhang/fan,bobzhang,2013-03-17 0:00,6245,6368,5
bobzhang/fan,bobzhang,2013-03-24 0:00,35,11,1
bobzhang/fan,bobzhang,2013-03-31 0:00,6351,7019,8
bobzhang/fan,bobzhang,2013-04-07 0:00,3418,3566,21
bobzhang/fan,bobzhang,2013-04-21 0:00,44,10,1
bobzhang/fan,bobzhang,2013-04-28 0:00,953,123,2
bobzhang/fan,bobzhang,2013-05-05 0:00,18481,15596,20
bobzhang/fan,bobzhang,2013-05-12 0:00,4670,7158,17
bobzhang/fan,bobzhang,2013-05-19 0:00,97258,97117,32
bobzhang/fan,bobzhang,2013-05-26 0:00,26190,33093,34
bobzhang/fan,bobzhang,2013-06-02 0:00,5371,5563,23
bobzhang/fan,bobzhang,2013-06-09 0:00,180,378,1
bobzhang/fan,bobzhang,2013-08-04 0:00,14977,20562,11
bobzhang/fan,bobzhang,2013-08-11 0:00,3236,5884,13
bobzhang/fan,bobzhang,2013-08-25 0:00,7114,10865,26
bobzhang/fan,bobzhang,2013-09-01 0:00,2650,1755,21
bobzhang/fan,bobzhang,2013-09-08 0:00,13258,12680,27
bobzhang/fan,bobzhang,2013-09-15 0:00,10,8,1
bobzhang/fan,bobzhang,2013-09-22 0:00,247,223,14
bobzhang/fan,bobzhang,2013-09-29 0:00,67156,67505,27
bobzhang/fan,bobzhang,2013-10-06 0:00,1761,2339,7
bobzhang/fan,bobzhang,2013-10-13 0:00,16602,9631,43
bobzhang/fan,bobzhang,2013-10-20 0:00,19520,27623,63
bobzhang/fan,bobzhang,2013-10-27 0:00,44337,40734,78
bobzhang/fan,bobzhang,2013-11-03 0:00,48235,45651,82
bobzhang/fan,bobzhang,2013-11-10 0:00,42409,26617,54
bobzhang/fan,bobzhang,2013-11-17 0:00,14301,22023,40
bobzhang/fan,bobzhang,2013-11-24 0:00,30770,25995,19
bobzhang/fan,bobzhang,2013-12-01 0:00,235,40,1
bobzhang/fan,bobzhang,2013-12-08 0:00,9384,8570,23
bobzhang/fan,bobzhang,2013-12-15 0:00,7,1,1
bobzhang/fan,bobzhang,2013-12-22 0:00,15308,14070,28
bobzhang/fan,bobzhang,2013-12-29 0:00,1284,1969,3
bobzhang/fan,bobzhang,2014-03-02 0:00,7,3,2
bobzhang/fan,bobzhang,2014-08-10 0:00,66,44,1
bobzhang/fan,bobzhang,2015-05-03 0:00,3155,4749,13
bobzhang/fan,bobzhang,2015-05-10 0:00,68126,52519,8
bobzhang/fan,bobzhang,2015-05-31 0:00,6024,3086,17
bobzhang/fan,bobzhang,2015-06-07 0:00,2707,123,3
bobzhang/fan,bobzhang,2015-06-14 0:00,799,1225,18
bobzhang/fan,bobzhang,2015-06-21 0:00,1230654,72,8
bobzhang/fan,bobzhang,2015-06-28 0:00,4,3,2
ravichugh/djs,panagosg7,2013-04-07 0:00,0,107,1
ravichugh/djs,ravichugh,2012-02-19 0:00,11333,237,7
ravichugh/djs,ravichugh,2012-02-26 0:00,2399,900,18
ravichugh/djs,ravichugh,2012-03-04 0:00,982,234,7
ravichugh/djs,ravichugh,2012-03-11 0:00,5316,1946,18
ravichugh/djs,ravichugh,2012-03-18 0:00,635,77,6
ravichugh/djs,ravichugh,2012-03-25 0:00,1013,339,13
ravichugh/djs,ravichugh,2012-04-01 0:00,2520,356,23
ravichugh/djs,ravichugh,2012-04-08 0:00,2888,1084,11
ravichugh/djs,ravichugh,2012-08-19 0:00,3698,1690,6
ravichugh/djs,ravichugh,2012-08-26 0:00,3306,1778,12
ravichugh/djs,ravichugh,2012-09-02 0:00,2805,1821,5
ravichugh/djs,ravichugh,2012-09-09 0:00,2085,1368,9
ravichugh/djs,ravichugh,2012-09-16 0:00,176,46,3
tezos/tezos,tezos,2016-09-04 0:00,39989,22,7
tezos/tezos,tezos,2016-09-11 0:00,148,23,3
tezos/tezos,tezos,2016-09-18 0:00,229,18,2
tezos/tezos,tezos,2016-10-02 0:00,11,3,1
OCamlPro/ollvm,jeehoonkang,2015-02-15 0:00,1,1,1
OCamlPro/ollvm,lefessan,2014-10-26 0:00,385,15,1
OCamlPro/ollvm,sagotch,2014-07-06 0:00,1948,597,11
OCamlPro/ollvm,sagotch,2014-07-13 0:00,461,485,14
OCamlPro/ollvm,sagotch,2014-07-20 0:00,846,635,25
OCamlPro/ollvm,sagotch,2014-07-27 0:00,940,957,8
OCamlPro/ollvm,sagotch,2014-08-03 0:00,3,3,1
OCamlPro/ollvm,sagotch,2014-08-10 0:00,22,19,2
OCamlPro/ollvm,sagotch,2014-08-24 0:00,49,47,5
OCamlPro/ollvm,sagotch,2014-08-31 0:00,39,19,2
OCamlPro/ollvm,sagotch,2014-09-07 0:00,3414,1102,27
OCamlPro/ollvm,sagotch,2014-09-14 0:00,907,812,36
OCamlPro/ollvm,sagotch,2014-09-21 0:00,15343,6682,28
OCamlPro/ollvm,sagotch,2014-09-28 0:00,2417,1162,6
OCamlPro/ollvm,sagotch,2014-10-26 0:00,115,113,1
tianyicui/golio,tianyicui,2012-09-16 0:00,1234,606,23
tianyicui/golio,tianyicui,2012-09-23 0:00,5733,4759,42
tianyicui/golio,tianyicui,2012-09-30 0:00,13148,5262,70
sgimenez/laby,aripm,2013-09-15 0:00,194,41,1
sgimenez/laby,yurug,2015-03-22 0:00,1,1,1
sgimenez/laby,AmitAmely,2013-09-22 0:00,28,2,1
sgimenez/laby,janneke,2014-04-06 0:00,85,0,1
sgimenez/laby,dashohoxha,2011-06-12 0:00,114,0,1
sgimenez/laby,kadkarol,2012-02-19 0:00,1,1,1
sgimenez/laby,kimsey0,2010-11-07 0:00,95,3,1
sgimenez/laby,suxiaojack,2013-01-06 0:00,6,5,1
sgimenez/laby,alienhunter3010,2010-10-24 0:00,96,0,1
sgimenez/laby,antiochus,2013-09-22 0:00,105,8,2
sgimenez/laby,dahu,2009-07-19 0:00,253,11,2
sgimenez/laby,malo-denielou,2012-09-16 0:00,150,5,2
sgimenez/laby,malo-denielou,2012-09-23 0:00,124,0,1
sgimenez/laby,malo-denielou,2013-03-17 0:00,170,61,1
sgimenez/laby,malo-denielou,2013-12-08 0:00,8,4,1
sgimenez/laby,sgimenez,2006-09-24 0:00,1520,0,1
sgimenez/laby,sgimenez,2006-10-01 0:00,35,28,2
sgimenez/laby,sgimenez,2006-10-08 0:00,1835,918,8
sgimenez/laby,sgimenez,2006-10-15 0:00,656,1043,5
sgimenez/laby,sgimenez,2007-05-13 0:00,1916,1847,2
sgimenez/laby,sgimenez,2007-05-27 0:00,670,505,2
sgimenez/laby,sgimenez,2007-10-07 0:00,51,31,3
sgimenez/laby,sgimenez,2007-10-14 0:00,3609,1646,14
sgimenez/laby,sgimenez,2007-10-28 0:00,54,57,1
sgimenez/laby,sgimenez,2007-11-04 0:00,713,11,2
sgimenez/laby,sgimenez,2007-11-18 0:00,6,3,1
sgimenez/laby,sgimenez,2007-11-25 0:00,8,5,2
sgimenez/laby,sgimenez,2008-01-20 0:00,252,197,1
sgimenez/laby,sgimenez,2008-01-27 0:00,322,179,1
sgimenez/laby,sgimenez,2008-02-03 0:00,237,197,1
sgimenez/laby,sgimenez,2008-05-04 0:00,23,22,1
sgimenez/laby,sgimenez,2008-06-08 0:00,7,9,1
sgimenez/laby,sgimenez,2008-07-27 0:00,2,2,1
sgimenez/laby,sgimenez,2008-08-10 0:00,218,129,2
sgimenez/laby,sgimenez,2008-08-17 0:00,207,173,2
sgimenez/laby,sgimenez,2009-01-11 0:00,78,42,3
sgimenez/laby,sgimenez,2009-02-15 0:00,535,220,8
sgimenez/laby,sgimenez,2009-02-22 0:00,2151,2147,4
sgimenez/laby,sgimenez,2009-03-01 0:00,101,1,2
sgimenez/laby,sgimenez,2009-03-08 0:00,824,364,9
sgimenez/laby,sgimenez,2009-03-15 0:00,178,35,11
sgimenez/laby,sgimenez,2009-03-22 0:00,280,319,11
sgimenez/laby,sgimenez,2009-05-17 0:00,719,656,7
sgimenez/laby,sgimenez,2009-05-24 0:00,290,176,7
sgimenez/laby,sgimenez,2009-05-31 0:00,624,324,19
sgimenez/laby,sgimenez,2009-06-14 0:00,0,2,1
sgimenez/laby,sgimenez,2009-07-19 0:00,68,48,8
sgimenez/laby,sgimenez,2009-08-09 0:00,994,1077,6
sgimenez/laby,sgimenez,2009-08-16 0:00,153,111,9
sgimenez/laby,sgimenez,2009-08-30 0:00,202,8,3
sgimenez/laby,sgimenez,2009-09-06 0:00,576,421,6
sgimenez/laby,sgimenez,2009-09-20 0:00,107,40,2
sgimenez/laby,sgimenez,2009-10-25 0:00,994,662,1
sgimenez/laby,sgimenez,2009-11-15 0:00,384,64,6
sgimenez/laby,sgimenez,2010-01-03 0:00,0,1,1
sgimenez/laby,sgimenez,2010-01-17 0:00,18,13,2
sgimenez/laby,sgimenez,2010-01-31 0:00,47,15,5
sgimenez/laby,sgimenez,2010-03-07 0:00,813,684,10
sgimenez/laby,sgimenez,2010-03-14 0:00,72,67,5
sgimenez/laby,sgimenez,2010-04-11 0:00,246,553,8
sgimenez/laby,sgimenez,2010-04-18 0:00,56,47,1
sgimenez/laby,sgimenez,2010-05-02 0:00,217,114,2
sgimenez/laby,sgimenez,2010-05-16 0:00,563,419,13
sgimenez/laby,sgimenez,2010-05-30 0:00,81,9,4
sgimenez/laby,sgimenez,2010-06-06 0:00,260,834,7
sgimenez/laby,sgimenez,2010-06-13 0:00,91,1,1
sgimenez/laby,sgimenez,2010-06-27 0:00,145,48,2
sgimenez/laby,sgimenez,2010-07-11 0:00,72,43,3
sgimenez/laby,sgimenez,2010-07-25 0:00,103,58,3
sgimenez/laby,sgimenez,2010-08-29 0:00,1,1,1
sgimenez/laby,sgimenez,2010-11-07 0:00,102,6,4
sgimenez/laby,sgimenez,2010-11-14 0:00,35,36,1
sgimenez/laby,sgimenez,2010-11-28 0:00,29,23,1
sgimenez/laby,sgimenez,2011-01-02 0:00,96,2,1
sgimenez/laby,sgimenez,2011-01-09 0:00,15,15,1
sgimenez/laby,sgimenez,2011-06-12 0:00,118,12,7
sgimenez/laby,sgimenez,2011-09-18 0:00,49,60,5
sgimenez/laby,sgimenez,2011-09-25 0:00,18,32,2
sgimenez/laby,sgimenez,2011-12-04 0:00,123,12,2
sgimenez/laby,sgimenez,2012-02-19 0:00,5,7,2
sgimenez/laby,sgimenez,2012-04-29 0:00,15,3,1
sgimenez/laby,sgimenez,2012-05-20 0:00,19,20,1
sgimenez/laby,sgimenez,2012-07-01 0:00,28,2,1
sgimenez/laby,sgimenez,2012-09-23 0:00,1,1,1
sgimenez/laby,sgimenez,2013-04-07 0:00,116,1,1
sgimenez/laby,sgimenez,2013-09-15 0:00,1,1,1
sgimenez/laby,sgimenez,2014-09-07 0:00,12,6,1
sgimenez/laby,sgimenez,2014-10-26 0:00,23,23,1
sgimenez/laby,sgimenez,2014-11-16 0:00,10,11,1
sgimenez/laby,sgimenez,2014-11-30 0:00,71,13,2
sgimenez/laby,sgimenez,2015-03-22 0:00,1,1,1
sgimenez/laby,sgimenez,2015-05-17 0:00,8,14,1
sgimenez/laby,sgimenez,2015-08-30 0:00,68,5,3
dbuenzli/react,dbuenzli,2009-01-18 0:00,3943,2,2
dbuenzli/react,dbuenzli,2009-10-04 0:00,2,2,1
dbuenzli/react,dbuenzli,2009-11-01 0:00,11,10,2
dbuenzli/react,dbuenzli,2010-03-14 0:00,5,2,1
dbuenzli/react,dbuenzli,2010-04-04 0:00,9,15,2
dbuenzli/react,dbuenzli,2010-04-11 0:00,50,9,4
dbuenzli/react,dbuenzli,2010-04-25 0:00,68,14,3
dbuenzli/react,dbuenzli,2011-05-01 0:00,5,8,3
dbuenzli/react,dbuenzli,2012-03-11 0:00,382,229,4
dbuenzli/react,dbuenzli,2012-04-22 0:00,1,1,1
dbuenzli/react,dbuenzli,2012-08-05 0:00,8,2,1
dbuenzli/react,dbuenzli,2012-08-12 0:00,6,11,2
dbuenzli/react,dbuenzli,2012-12-30 0:00,2,2,1
dbuenzli/react,dbuenzli,2014-02-09 0:00,314,294,4
dbuenzli/react,dbuenzli,2014-03-23 0:00,1461,936,12
dbuenzli/react,dbuenzli,2014-03-30 0:00,3,4,1
dbuenzli/react,dbuenzli,2014-04-06 0:00,47,9,3
dbuenzli/react,dbuenzli,2014-04-20 0:00,716,229,6
dbuenzli/react,dbuenzli,2014-04-27 0:00,546,30,9
dbuenzli/react,dbuenzli,2014-05-04 0:00,201,67,6
dbuenzli/react,dbuenzli,2014-06-29 0:00,66,0,1
dbuenzli/react,dbuenzli,2014-07-27 0:00,1434,1453,2
dbuenzli/react,dbuenzli,2014-08-17 0:00,12,1,1
dbuenzli/react,dbuenzli,2014-08-24 0:00,10,9,3
dbuenzli/react,dbuenzli,2014-09-28 0:00,85,4,2
dbuenzli/react,dbuenzli,2016-09-18 0:00,1,1,1
alainfrisch/ppx_tools,smolkaj,2016-07-17 0:00,4,0,1
